"TIME","GEO","INDIC_TO","UNIT","NACE_R2","Value"
"2009","Serbia","Total nights spent by non-residents","Number","Hotels and similar accommodation",":"
"2009","Serbia","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":"
"2009","Serbia","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation",":"
"2009","Serbia","Total nights spent by non-residents","Number","Camping grounds, recreational vehicle parks and trailer parks",":"
"2009","Serbia","Nights spent, total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":"
"2009","Serbia","Nights spent, total","Number","Hotels and similar accommodation",":"
"2009","Serbia","Nights spent, total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":"
"2009","Serbia","Nights spent, total","Number","Holiday and other short-stay accommodation",":"
"2009","Serbia","Nights spent, total","Number","Camping grounds, recreational vehicle parks and trailer parks",":"
"2009","Turkey","Total nights spent by residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":"
"2009","Turkey","Total nights spent by residents","Number","Hotels and similar accommodation",":"
"2009","Turkey","Total nights spent by residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":"
"2009","Turkey","Total nights spent by residents","Number","Holiday and other short-stay accommodation",":"
"2009","Turkey","Total nights spent by residents","Number","Camping grounds, recreational vehicle parks and trailer parks",":"
"2009","Turkey","Total nights spent by non-residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":"
"2009","Turkey","Total nights spent by non-residents","Number","Hotels and similar accommodation",":"
"2009","Turkey","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":"
"2009","Turkey","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation",":"
"2009","Turkey","Total nights spent by non-residents","Number","Camping grounds, recreational vehicle parks and trailer parks",":"
"2009","Turkey","Nights spent, total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":"
"2009","Turkey","Nights spent, total","Number","Hotels and similar accommodation",":"
"2009","Turkey","Nights spent, total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":"
"2009","Turkey","Nights spent, total","Number","Holiday and other short-stay accommodation",":"
"2009","Turkey","Nights spent, total","Number","Camping grounds, recreational vehicle parks and trailer parks",":"
"2010","Belgium","Total nights spent by residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","14,128,350"
"2010","Belgium","Total nights spent by residents","Number","Hotels and similar accommodation","6,169,005"
"2010","Belgium","Total nights spent by residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","7,959,345"
"2010","Belgium","Total nights spent by residents","Number","Holiday and other short-stay accommodation","6,834,819"
"2010","Belgium","Total nights spent by residents","Number","Camping grounds, recreational vehicle parks and trailer parks","1,124,526"
"2010","Belgium","Total nights spent by non-residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","16,169,676"
"2010","Belgium","Total nights spent by non-residents","Number","Hotels and similar accommodation","10,854,245"
"2010","Belgium","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","5,315,431"
"2010","Belgium","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation","3,363,753"
"2010","Belgium","Total nights spent by non-residents","Number","Camping grounds, recreational vehicle parks and trailer parks","1,951,678"
"2010","Belgium","Nights spent, total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","30,298,026"
"2010","Belgium","Nights spent, total","Number","Hotels and similar accommodation","17,023,250"
"2010","Belgium","Nights spent, total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","13,274,776"
"2010","Belgium","Nights spent, total","Number","Holiday and other short-stay accommodation","10,198,572"
"2010","Belgium","Nights spent, total","Number","Camping grounds, recreational vehicle parks and trailer parks","3,076,204"
"2010","Bulgaria","Total nights spent by residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","5,592,004"
"2010","Bulgaria","Total nights spent by residents","Number","Hotels and similar accommodation","4,547,670"
"2010","Bulgaria","Total nights spent by residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","1,044,334"
"2010","Bulgaria","Total nights spent by residents","Number","Holiday and other short-stay accommodation","1,027,081"
"2010","Bulgaria","Total nights spent by residents","Number","Camping grounds, recreational vehicle parks and trailer parks","17,253"
"2010","Bulgaria","Total nights spent by non-residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","10,547,112"
"2010","Bulgaria","Total nights spent by non-residents","Number","Hotels and similar accommodation","10,454,674"
"2010","Bulgaria","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","92,438"
"2010","Bulgaria","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation","89,320"
"2010","Bulgaria","Total nights spent by non-residents","Number","Camping grounds, recreational vehicle parks and trailer parks","3,118"
"2010","Bulgaria","Nights spent, total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","16,139,116"
"2010","Bulgaria","Nights spent, total","Number","Hotels and similar accommodation","15,002,344"
"2010","Bulgaria","Nights spent, total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","1,136,772"
"2010","Bulgaria","Nights spent, total","Number","Holiday and other short-stay accommodation","1,116,401"
"2010","Bulgaria","Nights spent, total","Number","Camping grounds, recreational vehicle parks and trailer parks","20,371"
"2010","Czech Republic","Total nights spent by residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","18,542,864"
"2010","Czech Republic","Total nights spent by residents","Number","Hotels and similar accommodation","9,477,606"
"2010","Czech Republic","Total nights spent by residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","9,065,258"
"2010","Czech Republic","Total nights spent by residents","Number","Holiday and other short-stay accommodation","7,273,833"
