"TIME","GEO","NACE_R2","AGE","WSTATUS","UNIT","Value"
"2008","Slovenia","Travel agency, tour operator reservation service and related activities","From 35 to 44 years","Employed persons","Thousand",":"
"2008","Slovenia","Travel agency, tour operator reservation service and related activities","From 35 to 44 years","Employees","Thousand",":"
"2008","Slovenia","Travel agency, tour operator reservation service and related activities","From 35 to 44 years","Self-employed persons","Thousand",":"
"2008","Slovenia","Travel agency, tour operator reservation service and related activities","From 35 to 44 years","Contributing family workers","Thousand",":"
"2008","Slovenia","Travel agency, tour operator reservation service and related activities","From 35 to 44 years","No response","Thousand",":"
"2008","Slovenia","Travel agency, tour operator reservation service and related activities","From 45 to 54 years","Employed persons","Thousand",":"
"2008","Slovenia","Travel agency, tour operator reservation service and related activities","From 45 to 54 years","Employees","Thousand",":"
"2008","Slovenia","Travel agency, tour operator reservation service and related activities","From 45 to 54 years","Self-employed persons","Thousand",":"
"2008","Slovenia","Travel agency, tour operator reservation service and related activities","From 45 to 54 years","Contributing family workers","Thousand",":"
"2008","Slovenia","Travel agency, tour operator reservation service and related activities","From 45 to 54 years","No response","Thousand",":"
"2008","Slovakia","Total - all NACE activities","From 15 to 24 years","Employed persons","Thousand","219.1"
"2008","Slovakia","Total - all NACE activities","From 15 to 24 years","Employees","Thousand","203.7"
"2008","Slovakia","Total - all NACE activities","From 15 to 24 years","Self-employed persons","Thousand","13.7"
"2008","Slovakia","Total - all NACE activities","From 15 to 24 years","Contributing family workers","Thousand",":"
"2008","Slovakia","Total - all NACE activities","From 15 to 24 years","No response","Thousand",":"
"2008","Slovakia","Total - all NACE activities","From 25 to 34 years","Employed persons","Thousand","697.5"
"2008","Slovakia","Total - all NACE activities","From 25 to 34 years","Employees","Thousand","602.3"
"2008","Slovakia","Total - all NACE activities","From 25 to 34 years","Self-employed persons","Thousand","92.5"
"2008","Slovakia","Total - all NACE activities","From 25 to 34 years","Contributing family workers","Thousand",":"
"2008","Slovakia","Total - all NACE activities","From 25 to 34 years","No response","Thousand","2.2"
"2008","Slovakia","Total - all NACE activities","From 35 to 44 years","Employed persons","Thousand","631.6"
"2008","Slovakia","Total - all NACE activities","From 35 to 44 years","Employees","Thousand","531.9"
"2008","Slovakia","Total - all NACE activities","From 35 to 44 years","Self-employed persons","Thousand","98.4"
"2008","Slovakia","Total - all NACE activities","From 35 to 44 years","Contributing family workers","Thousand",":"
"2008","Slovakia","Total - all NACE activities","From 35 to 44 years","No response","Thousand",":"
"2008","Slovakia","Total - all NACE activities","From 45 to 54 years","Employed persons","Thousand","640.2"
"2008","Slovakia","Total - all NACE activities","From 45 to 54 years","Employees","Thousand","544.1"
"2008","Slovakia","Total - all NACE activities","From 45 to 54 years","Self-employed persons","Thousand","94.9"
"2008","Slovakia","Total - all NACE activities","From 45 to 54 years","Contributing family workers","Thousand",":"
"2008","Slovakia","Total - all NACE activities","From 45 to 54 years","No response","Thousand",":"
"2008","Slovakia","Air transport","From 15 to 24 years","Employed persons","Thousand",":"
"2008","Slovakia","Air transport","From 15 to 24 years","Employees","Thousand",":"
"2008","Slovakia","Air transport","From 15 to 24 years","Self-employed persons","Thousand",":"
"2008","Slovakia","Air transport","From 15 to 24 years","Contributing family workers","Thousand",":"
"2008","Slovakia","Air transport","From 15 to 24 years","No response","Thousand",":"
"2008","Slovakia","Air transport","From 25 to 34 years","Employed persons","Thousand",":"
"2008","Slovakia","Air transport","From 25 to 34 years","Employees","Thousand",":"
"2008","Slovakia","Air transport","From 25 to 34 years","Self-employed persons","Thousand",":"
"2008","Slovakia","Air transport","From 25 to 34 years","Contributing family workers","Thousand",":"
"2008","Slovakia","Air transport","From 25 to 34 years","No response","Thousand",":"
"2008","Slovakia","Air transport","From 35 to 44 years","Employed persons","Thousand",":"
"2008","Slovakia","Air transport","From 35 to 44 years","Employees","Thousand",":"
"2008","Slovakia","Air transport","From 35 to 44 years","Self-employed persons","Thousand",":"
"2008","Slovakia","Air transport","From 35 to 44 years","Contributing family workers","Thousand",":"
"2008","Slovakia","Air transport","From 35 to 44 years","No response","Thousand",":"
"2008","Slovakia","Air transport","From 45 to 54 years","Employed persons","Thousand",":"
"2008","Slovakia","Air transport","From 45 to 54 years","Employees","Thousand",":"
"2008","Slovakia","Air transport","From 45 to 54 years","Self-employed persons","Thousand",":"
"2008","Slovakia","Air transport","From 45 to 54 years","Contributing family workers","Thousand",":"
"2008","Slovakia","Air transport","From 45 to 54 years","No response","Thousand",":"
"2008","Slovakia","Accommodation and food service activities","From 15 to 24 years","Employed persons","Thousand","22.6"
"2008","Slovakia","Accommodation and food service activities","From 15 to 24 years","Employees","Thousand","22.3"
"2008","Slovakia","Accommodation and food service activities","From 15 to 24 years","Self-employed persons","Thousand",":"
"2008","Slovakia","Accommodation and food service activities","From 15 to 24 years","Contributing family workers","Thousand",":"
"2008","Slovakia","Accommodation and food service activities","From 15 to 24 years","No response","Thousand",":"
"2008","Slovakia","Accommodation and food service activities","From 25 to 34 years","Employed persons","Thousand","38.0"
"2008","Slovakia","Accommodation and food service activities","From 25 to 34 years","Employees","Thousand","34.3"
"2008","Slovakia","Accommodation and food service activities","From 25 to 34 years","Self-employed persons","Thousand","3.7"
"2008","Slovakia","Accommodation and food service activities","From 25 to 34 years","Contributing family workers","Thousand",":"
"2008","Slovakia","Accommodation and food service activities","From 25 to 34 years","No response","Thousand",":"
"2008","Slovakia","Accommodation and food service activities","From 35 to 44 years","Employed persons","Thousand","23.5"
"2008","Slovakia","Accommodation and food service activities","From 35 to 44 years","Employees","Thousand","19.3"
"2008","Slovakia","Accommodation and food service activities","From 35 to 44 years","Self-employed persons","Thousand","4.2"
"2008","Slovakia","Accommodation and food service activities","From 35 to 44 years","Contributing family workers","Thousand",":"
"2008","Slovakia","Accommodation and food service activities","From 35 to 44 years","No response","Thousand",":"
"2008","Slovakia","Accommodation and food service activities","From 45 to 54 years","Employed persons","Thousand","18.6"
"2008","Slovakia","Accommodation and food service activities","From 45 to 54 years","Employees","Thousand","14.5"
"2008","Slovakia","Accommodation and food service activities","From 45 to 54 years","Self-employed persons","Thousand","4.1"
"2008","Slovakia","Accommodation and food service activities","From 45 to 54 years","Contributing family workers","Thousand",":"
"2008","Slovakia","Accommodation and food service activities","From 45 to 54 years","No response","Thousand",":"
"2008","Slovakia","Accommodation","From 15 to 24 years","Employed persons","Thousand","6.4"
"2008","Slovakia","Accommodation","From 15 to 24 years","Employees","Thousand","6.4"
"2008","Slovakia","Accommodation","From 15 to 24 years","Self-employed persons","Thousand",":"
"2008","Slovakia","Accommodation","From 15 to 24 years","Contributing family workers","Thousand",":"
"2008","Slovakia","Accommodation","From 15 to 24 years","No response","Thousand",":"
"2008","Slovakia","Accommodation","From 25 to 34 years","Employed persons","Thousand","9.2"
"2008","Slovakia","Accommodation","From 25 to 34 years","Employees","Thousand","9.0"
"2008","Slovakia","Accommodation","From 25 to 34 years","Self-employed persons","Thousand",":"
"2008","Slovakia","Accommodation","From 25 to 34 years","Contributing family workers","Thousand",":"
"2008","Slovakia","Accommodation","From 25 to 34 years","No response","Thousand",":"
"2008","Slovakia","Accommodation","From 35 to 44 years","Employed persons","Thousand","4.6"
"2008","Slovakia","Accommodation","From 35 to 44 years","Employees","Thousand","4.0"
"2008","Slovakia","Accommodation","From 35 to 44 years","Self-employed persons","Thousand",":"
"2008","Slovakia","Accommodation","From 35 to 44 years","Contributing family workers","Thousand",":"
"2008","Slovakia","Accommodation","From 35 to 44 years","No response","Thousand",":"
"2008","Slovakia","Accommodation","From 45 to 54 years","Employed persons","Thousand","6.0"
"2008","Slovakia","Accommodation","From 45 to 54 years","Employees","Thousand","5.2"
